leaf_Bone180,leaf_Bone179,0.181602,-2.38419e-007,-3.57628e-007,1,0,0,0
leaf_Bone171,Bone008,0.513414,0.0130601,0.0086379,0.402502,0.741151,0.256418,0.472162
leaf_Bone172,leaf_Bone171,0.264444,0,0,0.991445,1.02164e-006,0.130526,2.73497e-007
leaf_Bone173,leaf_Bone172,0.205654,-2.38419e-007,-2.38419e-007,0.991445,1.80827e-008,0.130526,-1.49107e-007
leaf_Bone174,leaf_Bone173,0.176261,-2.38419e-007,0,0.991445,-4.14403e-010,0.130526,1.70148e-008
leaf_Bone175,leaf_Bone174,0.181601,2.38419e-007,0,1,0,0,0
leaf066,leaf_Bone171,0,0,0,1,0,0,0
leaf_Bone166,Bone008,0.513414,0.00133276,0.0144907,0.0220004,-0.843104,0.0140153,-0.537117
leaf065,leaf_Bone166,0,0,0,1,0,0,0
leaf_Bone167,leaf_Bone166,0.264444,0,-1.19209e-007,0.991445,-1.15118e-006,0.130526,-8.07158e-008
leaf_Bone168,leaf_Bone167,0.205654,0,-2.38419e-007,0.991445,1.72264e-008,0.130526,-1.31251e-007
leaf_Bone169,leaf_Bone168,0.17626,4.76837e-007,0,0.991445,4.05957e-010,0.130526,2.98023e-009
leaf_Bone170,leaf_Bone169,0.181602,0,2.38419e-007,1,0,0,0
leaf_Bone165,Bone008,0.513414,-0.00959873,0.00726151,0.440604,-0.71915,0.280695,-0.45815
leaf_Bone161,leaf_Bone165,0.264445,0,0,0.991445,-2.55587e-008,0.130526,1.21758e-007
leaf_Bone162,leaf_Bone161,0.205655,2.38419e-007,1.19209e-007,0.991445,2.27355e-008,0.130526,-1.02208e-007
leaf_Bone163,leaf_Bone162,0.17626,2.38419e-007,0,0.991445,1.96709e-009,0.130526,-1.02422e-008
leaf_Bone164,leaf_Bone163,0.181602,2.38419e-007,0,1,0,0,0
leaf064,leaf_Bone165,0,0,0,1,0,0,0
branch_Bone036,Bone007,0.0406928,-0.0011549,0.0107604,0.246155,0.801517,0.304411,-0.45201
branch_Bone040,branch_Bone036,0.160352,-4.76837e-007,0,0.986628,-0.077176,0.142772,0.0149882
branch_Bone037,branch_Bone040,0.122331,0,0,1,0,0,0
branch_Bone038,branch_Bone037,0.124281,2.38419e-007,2.38419e-007,1,0,0,0
branch_Bone039,branch_Bone038,0.172118,-2.38419e-007,2.38419e-007,1,0,0,0
leaf_Bone046,branch_Bone039,0.00225174,-0.0188258,0.00992489,0.421694,-0.7304,0.268648,-0.465316
leaf041,leaf_Bone046,0,0,0,1,0,0,0
leaf_Bone047,leaf_Bone046,0.264445,2.38419e-007,-1.19209e-007,0.991445,-1.13963e-006,0.130526,-9.41982e-008
leaf_Bone048,leaf_Bone047,0.205654,0,-1.19209e-007,0.991445,1.10699e-008,0.130526,-1.4424e-007
leaf_Bone049,leaf_Bone048,0.17626,0,0,0.991445,-9.76892e-009,0.130526,-9.98617e-009
leaf_Bone050,leaf_Bone049,0.181602,0,0,1,0,0,0
leaf_Bone041,branch_Bone039,0.00225186,0.000221491,0.0211387,-4.37114e-008,0.843394,1.59008e-006,0.537296
leaf_Bone042,leaf_Bone041,0.264444,0,-4.76837e-007,0.991445,1.02466e-006,0.130526,2.48359e-007
leaf_Bone043,leaf_Bone042,0.205654,-2.38419e-007,-2.38419e-007,0.991445,2.68161e-008,0.130526,-1.38798e-007
leaf_Bone044,leaf_Bone043,0.17626,-2.38419e-007,1.19209e-007,0.991445,0,0.130526,0
leaf_Bone045,leaf_Bone044,0.181602,0,0,1,0,0,0
leaf040,leaf_Bone041,0,0,0,1,0,0,0
leaf_Bone066,branch_Bone039,0.00225186,0.0194557,0.0102496,0.421698,0.730397,0.268652,0.465313
leaf045,leaf_Bone066,0,0,0,1,0,0,0
leaf_Bone067,leaf_Bone066,0.264445,1.19209e-007,-2.38419e-007,0.991445,-1.39874e-008,0.130526,1.22079e-007
leaf_Bone068,leaf_Bone067,0.205654,1.19209e-007,1.19209e-007,0.991445,1.20424e-008,0.130526,-1.36853e-007
leaf_Bone069,leaf_Bone068,0.17626,0,5.96046e-008,0.991445,2.76023e-008,0.130526,-1.86636e-008
leaf_Bone070,leaf_Bone069,0.181602,-1.19209e-007,-5.96046e-008,1,0,0,0
leaf_Bone061,branch_Bone039,0.00225174,0.0196433,-0.0118525,0.7304,0.421693,0.465316,0.268647
leaf044,leaf_Bone061,0,0,0,1,0,0,0
leaf_Bone062,leaf_Bone061,0.264444,0,-2.38419e-007,0.991445,1.0506e-008,0.130526,1.22612e-007
leaf_Bone063,leaf_Bone062,0.205654,-2.38419e-007,2.38419e-007,0.991445,1.07803e-008,0.130526,-1.179e-007
leaf_Bone064,leaf_Bone063,0.17626,0,0,0.991445,6.36777e-009,0.130526,1.98275e-008
leaf_Bone065,leaf_Bone064,0.181602,4.76837e-007,1.19209e-007,1,0,0,0
leaf_Bone056,branch_Bone039,0.00225174,0.000596285,-0.0230663,0.843391,-3.27912e-006,0.5373,-2.73437e-006
leaf043,leaf_Bone056,0,0,0,1,0,0,0
leaf_Bone057,leaf_Bone056,0.264444,0,-2.98023e-008,0.991445,-3.07061e-008,0.130526,1.0925e-007
leaf_Bone058,leaf_Bone057,0.205654,4.76837e-007,0,0.991445,2.48711e-008,0.130526,-1.53571e-007
leaf_Bone059,leaf_Bone058,0.17626,0,1.19209e-007,0.991445,9.72497e-010,0.130526,7.38685e-009
leaf_Bone060,leaf_Bone059,0.181602,-2.38419e-007,0,1,0,0,0
leaf_Bone051,branch_Bone039,0.00225186,-0.0186381,-0.012177,0.730396,-0.421699,0.465314,-0.268652
leaf042,leaf_Bone051,0,0,0,1,0,0,0
leaf_Bone052,leaf_Bone051,0.264444,1.19209e-007,0,0.991445,-4.15896e-008,0.130526,1.40743e-007
leaf_Bone053,leaf_Bone052,0.205654,0,-2.98023e-008,0.991445,4.35346e-008,0.130526,-1.25969e-007
leaf_Bone054,leaf_Bone053,0.176261,0,1.19209e-007,0.991445,-7.38685e-009,0.130526,9.72497e-010
leaf_Bone055,leaf_Bone054,0.181602,-1.19209e-007,0,1,0,0,0
leaf_Bone071,branch_Bone039,-0.131926,-0.0156949,-0.0204897,0.792527,-0.28846,0.504897,-0.183769
leaf046,leaf_Bone071,0,0,0,1,0,0,0
leaf_Bone072,leaf_Bone071,0.264444,-1.49012e-008,2.98023e-008,0.991445,-4.35346e-008,0.130526,1.25969e-007
leaf_Bone073,leaf_Bone072,0.205654,0,0,0.991445,1.30149e-008,0.130526,-1.29466e-007
leaf_Bone074,leaf_Bone073,0.17626,0,1.19209e-007,0.991445,1.67186e-008,0.130526,1.28287e-008
leaf_Bone075,leaf_Bone074,0.181602,0,0,1,0,0,0
leaf_Bone076,branch_Bone039,-0.131927,-0.0245533,0.00321984,0.542119,-0.646077,0.345369,-0.411596
leaf047,leaf_Bone076,0,0,0,1,0,0,0
leaf_Bone077,leaf_Bone076,0.264444,-2.38419e-007,-2.98023e-008,0.991445,-1.20424e-008,0.130526,1.36853e-007
leaf_Bone078,leaf_Bone077,0.205654,0,-5.96046e-008,0.991445,3.51753e-008,0.130526,-1.32384e-007
leaf_Bone079,leaf_Bone078,0.17626,-2.38419e-007,0,0.991445,-2.40072e-008,0.130526,3.16061e-009
leaf_Bone080,leaf_Bone079,0.181602,2.38419e-007,0,1,0,0,0
leaf_Bone081,branch_Bone039,-0.131927,-0.00844955,0.0227463,0.146451,-0.830581,0.0932982,-0.529133
leaf_Bone082,leaf_Bone081,0.264444,0,1.19209e-007,0.991445,-1.12048e-006,0.130526,-6.29024e-008
leaf_Bone083,leaf_Bone082,0.205654,0,1.19209e-007,0.991445,2.87611e-008,0.130526,-1.24024e-007
leaf_Bone084,leaf_Bone083,0.17626,0,5.96046e-008,0.991445,-1.94499e-009,0.130526,-1.47736e-008
leaf_Bone085,leaf_Bone084,0.181602,0,1.49012e-008,1,0,0,0
leaf048,leaf_Bone081,0,0,0,1,0,0,0
leaf_Bone086,branch_Bone039,-0.131926,0.0165129,0.0185626,0.28846,0.792528,0.18377,0.504895
leaf049,leaf_Bone086,0,0,0,1,0,0,0
leaf_Bone087,leaf_Bone086,0.264444,1.49012e-008,0,0.991445,-1.20424e-008,0.130526,1.36853e-007
leaf_Bone088,leaf_Bone087,0.205654,-2.98023e-008,-1.19209e-007,0.991445,-3.70374e-009,0.130526,-1.42295e-007
leaf_Bone089,leaf_Bone088,0.176261,0,-5.96046e-008,0.991445,1.45305e-008,0.130526,-3.79169e-009
leaf_Bone090,leaf_Bone089,0.181602,5.96046e-008,2.98023e-008,1,0,0,0
leaf_Bone091,branch_Bone039,-0.131926,0.0253708,-0.00514698,0.646076,0.542121,0.411597,0.345368
leaf050,leaf_Bone091,0,0,0,1,0,0,0
leaf_Bone092,leaf_Bone091,0.264444,2.38419e-007,-2.38419e-007,0.991445,5.4522e-009,0.130526,1.27035e-007
leaf_Bone093,leaf_Bone092,0.205654,-2.38419e-007,1.19209e-007,0.991445,-1.77015e-008,0.130526,-1.62997e-007
leaf_Bone094,leaf_Bone093,0.17626,0,-5.96046e-008,0.991445,1.37081e-008,0.130526,4.70419e-008
leaf_Bone095,leaf_Bone094,0.181602,0,-5.96046e-008,1,0,0,0
leaf_Bone096,branch_Bone039,-0.131927,0.00926709,-0.0246732,0.830578,0.146451,0.529138,0.0932985
leaf051,leaf_Bone096,0,0,0,1,0,0,0
leaf_Bone097,leaf_Bone096,0.264444,0,0,0.991445,-1.00974e-008,0.130526,1.51626e-007
leaf_Bone098,leaf_Bone097,0.205654,2.38419e-007,1.78814e-007,0.991445,3.96446e-008,0.130526,-1.55516e-007
leaf_Bone099,leaf_Bone098,0.17626,2.38419e-007,1.19209e-007,0.991445,-1.28287e-008,0.130526,1.67186e-008
leaf_Bone100,leaf_Bone099,0.181602,-2.38419e-007,-2.38419e-007,1,0,0,0
branch_Bone041,Bone007,0.269286,-0.0111513,-0.00164944,0.906571,0.162535,-0.24625,0.301782
branch_Bone042,branch_Bone041,0.169371,4.76837e-007,1.19209e-007,0.997753,-0.0639257,-0.0190052,0.0063944
branch_Bone043,branch_Bone042,0.145845,4.76837e-007,0,0.995082,0.0741284,0.0576351,-0.0315464
branch_Bone044,branch_Bone043,0.124084,2.38419e-007,0,0.999442,0.000130588,-0.0333729,-0.00158275
branch_Bone045,branch_Bone044,0.179653,0,-1.19209e-007,0.999701,-1.25729e-005,0.0244623,0.000513822
leaf_Bone131,branch_Bone045,-0.123188,-0.0119472,-0.022148,0.804748,-0.283044,0.485355,-0.191566
leaf058,leaf_Bone131,0,0,0,1,0,0,0
leaf_Bone132,leaf_Bone131,0.264444,0,0,0.991445,-0.000746848,0.130526,-9.84296e-005
leaf_Bone133,leaf_Bone132,0.205654,0,0,0.991445,3.42028e-008,0.130526,-1.3977e-007
leaf_Bone134,leaf_Bone133,0.17626,0,5.96046e-008,0.991445,-1.38012e-008,0.130526,9.33184e-009
leaf_Bone135,leaf_Bone134,0.181602,0,0,1,0,0,0
leaf_Bone136,branch_Bone045,-0.124094,-0.0188108,-0.00379348,0.551067,-0.634879,0.331715,-0.428041
leaf059,leaf_Bone136,0,0,0,1,0,0,0
leaf_Bone137,leaf_Bone136,0.264444,-1.19209e-007,0,0.991444,-0.00140446,0.130526,-0.000184665
leaf_Bone138,leaf_Bone137,0.205655,-1.19209e-007,0,0.991445,-2.73126e-009,0.130526,-1.34908e-007
leaf_Bone139,leaf_Bone138,0.17626,0,-5.96046e-008,0.991445,-1.47736e-008,0.130526,1.94499e-009
leaf_Bone140,leaf_Bone139,0.181601,1.19209e-007,-1.19209e-007,1,0,0,0
leaf_Bone141,branch_Bone045,-0.124821,-0.00632763,0.0113213,0.149101,-0.817216,0.0896127,-0.549451
leaf_Bone142,leaf_Bone141,0.264444,0,-2.38419e-007,0.991444,-0.000872275,0.130526,-0.000114431
leaf_Bone143,leaf_Bone142,0.205654,0,3.57628e-007,0.991445,4.15896e-008,0.130526,-1.40743e-007
leaf_Bone144,leaf_Bone143,0.17626,-2.38419e-007,-1.78814e-007,0.991445,2.91748e-009,0.130526,2.21605e-008
leaf_Bone145,leaf_Bone144,0.181602,0,0,1,0,0,0
leaf060,leaf_Bone141,0,0,0,1,0,0,0
leaf_Bone146,branch_Bone045,-0.124642,0.0130189,0.00808191,0.293355,0.779951,0.17614,0.524018
leaf061,leaf_Bone146,0,0,0,1,0,0,0
leaf_Bone147,leaf_Bone146,0.264444,0,-5.96046e-008,0.991445,0.000244673,0.130526,3.25174e-005
leaf_Bone148,leaf_Bone147,0.205654,0,1.19209e-007,0.991445,1.86261e-010,0.130526,-1.12747e-007
leaf_Bone149,leaf_Bone148,0.17626,0,0,0.991445,-4.66591e-009,0.130526,-6.9006e-009
leaf_Bone150,leaf_Bone149,0.181602,0,1.19209e-007,1,0,0,0
leaf_Bone151,branch_Bone045,-0.123736,0.0198822,-0.0102726,0.656909,0.532764,0.394895,0.358736
leaf062,leaf_Bone151,0,0,0,1,0,0,0
leaf_Bone152,leaf_Bone151,0.264444,0,0,0.991444,0.00140665,0.130526,0.000185415
leaf_Bone153,leaf_Bone152,0.205654,0,5.96046e-008,0.991445,1.15874e-009,0.130526,-1.0536e-007
leaf_Bone154,leaf_Bone153,0.17626,-1.19209e-007,0,0.991445,-7.38685e-009,0.130526,9.72497e-010
leaf_Bone155,leaf_Bone154,0.181602,1.19209e-007,0,1,0,0,0
leaf_Bone156,branch_Bone045,-0.123009,0.00739932,-0.0253874,0.843473,0.143513,0.508492,0.0969161
leaf063,leaf_Bone156,0,0,0,1,0,0,0
leaf_Bone157,leaf_Bone156,0.264444,0,0,0.991444,0.00100135,0.130526,0.000131891
leaf_Bone158,leaf_Bone157,0.205654,0,1.78814e-007,0.991445,7.94056e-010,0.130526,-1.08131e-007
leaf_Bone159,leaf_Bone158,0.17626,4.76837e-007,1.19209e-007,0.991445,9.72497e-010,0.130526,7.38685e-009
leaf_Bone160,leaf_Bone159,0.181602,2.38419e-007,1.19209e-007,1,0,0,0
branch_Bone050,Bone007,0.277305,-0.00037384,0.00899401,0.818576,0.532675,0.00669199,-0.214815
branch_Bone046,branch_Bone050,0.169371,2.38419e-007,9.53674e-007,0.999924,0.000214405,0.0121378,-0.00209324
branch_Bone047,branch_Bone046,0.145844,2.38419e-007,-4.76837e-007,0.999567,-1.23156e-005,0.0294055,-0.000544891
branch_Bone048,branch_Bone047,0.124084,2.38419e-007,0,0.999442,0.000130621,-0.0333721,-0.0015827
branch_Bone049,branch_Bone048,0.179653,0,-4.76837e-007,0.999701,-1.25833e-005,0.0244611,0.000513802
leaf_Bone221,branch_Bone049,-0.123188,-0.0119472,-0.0221472,0.804748,-0.283043,0.485355,-0.191565
leaf076,leaf_Bone221,0,0,0,1,0,0,0
leaf_Bone222,leaf_Bone221,0.264444,-4.76837e-007,0,0.991445,-0.000746857,0.130526,-9.84117e-005
leaf_Bone223,leaf_Bone222,0.205654,0,0,0.991445,1.35012e-008,0.130526,-1.25773e-007
leaf_Bone224,leaf_Bone223,0.17626,-9.53674e-007,2.38419e-007,0.991445,-1.67186e-008,0.130526,-1.28287e-008
leaf_Bone225,leaf_Bone224,0.181602,9.53674e-007,2.38419e-007,1,0,0,0
leaf_Bone226,branch_Bone049,-0.124094,-0.0188108,-0.00379324,0.551067,-0.634879,0.331715,-0.428041
leaf077,leaf_Bone226,0,0,0,1,0,0,0
leaf_Bone227,leaf_Bone226,0.264444,0,1.19209e-007,0.991444,-0.00140445,0.130526,-0.000184684
leaf_Bone228,leaf_Bone227,0.205655,0,0,0.991445,8.05932e-009,0.130526,-1.10027e-007
leaf_Bone229,leaf_Bone228,0.176261,-4.76837e-007,4.76837e-007,0.991445,1.50633e-008,0.130526,-2.82852e-008
leaf_Bone230,leaf_Bone229,0.181602,-4.76837e-007,4.76837e-007,1,0,0,0
leaf_Bone231,branch_Bone049,-0.124821,-0.00632739,0.0113211,0.149101,-0.817216,0.0896125,-0.549451
leaf_Bone232,leaf_Bone231,0.264444,8.9407e-008,-5.96046e-008,0.991445,-0.000872262,0.130526,-0.000114425
leaf_Bone233,leaf_Bone232,0.205653,0,-2.38419e-007,0.991445,1.94292e-008,0.130526,-1.37825e-007
leaf_Bone234,leaf_Bone233,0.17626,-2.98023e-008,0,0.991445,9.72497e-010,0.130526,7.38685e-009
leaf_Bone235,leaf_Bone234,0.181602,0,0,1,0,0,0
leaf078,leaf_Bone231,0,0,0,1,0,0,0
leaf_Bone236,branch_Bone049,-0.124643,0.0130191,0.00808144,0.293354,0.779951,0.176139,0.524018
leaf079,leaf_Bone236,0,0,0,1,0,0,0
leaf_Bone237,leaf_Bone236,0.264444,0,0,0.991445,0.000244636,0.130526,3.25601e-005
leaf_Bone238,leaf_Bone237,0.205654,-4.76837e-007,-2.38419e-007,0.991445,2.34161e-008,0.130526,-1.64623e-007
leaf_Bone239,leaf_Bone238,0.17626,-4.76837e-007,0,0.991445,2.43124e-009,0.130526,1.84671e-008
leaf_Bone240,leaf_Bone239,0.181602,-4.76837e-007,0,1,0,0,0
leaf_Bone241,branch_Bone049,-0.123736,0.0198824,-0.010273,0.656909,0.532764,0.394895,0.358736
leaf080,leaf_Bone241,0,0,0,1,0,0,0
leaf_Bone242,leaf_Bone241,0.264444,-4.76837e-007,0,0.991444,0.00140666,0.130526,0.000185398
leaf_Bone243,leaf_Bone242,0.205654,0,0,0.991445,4.8987e-009,0.130526,-1.34034e-007
leaf_Bone244,leaf_Bone243,0.17626,0,0,0.991445,-1.60501e-008,0.130526,-7.75024e-009
leaf_Bone245,leaf_Bone244,0.181602,4.76837e-007,-2.38419e-007,1,0,0,0
leaf_Bone246,branch_Bone049,-0.123009,0.00739932,-0.0253878,0.843473,0.143513,0.508492,0.0969161
leaf081,leaf_Bone246,0,0,0,1,0,0,0
leaf_Bone247,leaf_Bone246,0.264444,-5.96046e-008,0,0.991444,0.00100138,0.130526,0.000131893
leaf_Bone248,leaf_Bone247,0.205654,2.98023e-008,-4.76837e-007,0.991445,-2.24498e-009,0.130526,-1.31214e-007
leaf_Bone249,leaf_Bone248,0.176261,0,0,0.991445,-1.52903e-008,0.130526,-1.97927e-009
leaf_Bone250,leaf_Bone249,0.181602,-2.98023e-008,0,1,0,0,0
